query_id,condition,seed,correct_rank,top5_hit,top10_hit,effective_mse,psnr,max_abs_delta,clipped_fraction,region_mode,caption_source,steps,epsilon
boston_query_-IYAXZ4yoOS7SzEIu2m-me,geoshield_published_fullframe,1234,17,0,0,15.680000,36.1773,9.8333,0.000260,fullframe,published,100,8.0
cph_query_-F5w8wQO0CU26PCfOqANzA,clean,1234,90,0,0,0.000000,138.1308,0.0000,0.000043,fullframe,published,100,8.0
cph_query_-F5w8wQO0CU26PCfOqANzA,isotropic,1234,63,0,0,15.679998,36.1773,16.6372,0.002968,fullframe,published,100,8.0
cph_query_-F5w8wQO0CU26PCfOqANzA,geoshield_published_fullframe,1234,100,0,0,15.680000,36.1773,10.1225,0.000027,fullframe,published,100,8.0
london_query_-c-T7aulp9a5g-J9zYbYiQ,clean,1234,288,0,0,0.000000,138.1308,0.0000,0.009559,fullframe,published,100,8.0
london_query_-c-T7aulp9a5g-J9zYbYiQ,isotropic,1234,362,0,0,15.680001,36.1773,16.7590,0.025705,fullframe,published,100,8.0
london_query_-c-T7aulp9a5g-J9zYbYiQ,geoshield_published_fullframe,1234,267,0,0,15.680000,36.1773,10.0421,0.004747,fullframe,published,100,8.0
manila_query_-KoSUCrB2w1FscwO9vyRlw,clean,1234,152,0,0,0.000000,138.1308,0.0000,0.000049,fullframe,published,100,8.0
manila_query_-KoSUCrB2w1FscwO9vyRlw,isotropic,1234,224,0,0,15.680000,36.1773,16.6327,0.002414,fullframe,published,100,8.0
manila_query_-KoSUCrB2w1FscwO9vyRlw,geoshield_published_fullframe,1234,158,0,0,15.679997,36.1773,9.8735,0.000016,fullframe,published,100,8.0
nairobi_query_1J7o8IGEriKnTs-ay8aPNQ,clean,1234,6,0,1,0.000000,138.1308,0.0000,0.020410,fullframe,published,100,8.0
nairobi_query_1J7o8IGEriKnTs-ay8aPNQ,isotropic,1234,6,0,1,15.679997,36.1773,16.8286,0.024089,fullframe,published,100,8.0
nairobi_query_1J7o8IGEriKnTs-ay8aPNQ,geoshield_published_fullframe,1234,2,1,1,15.679997,36.1773,10.5665,0.009635,fullframe,published,100,8.0
toronto_query_-AlgHQUWzDPe9bpb8ZAzSA,clean,1234,31,0,0,0.000000,138.1308,0.0000,0.000027,fullframe,published,100,8.0
toronto_query_-AlgHQUWzDPe9bpb8ZAzSA,isotropic,1234,28,0,0,15.680000,36.1773,16.7071,0.008485,fullframe,published,100,8.0
toronto_query_-AlgHQUWzDPe9bpb8ZAzSA,geoshield_published_fullframe,1234,29,0,0,15.679997,36.1773,9.6373,0.000005,fullframe,published,100,8.0
zurich_query_-m5K41q4X0r8qu_XnaYlIg,clean,1234,21,0,0,0.000000,138.1308,0.0000,0.000564,fullframe,published,100,8.0
zurich_query_-m5K41q4X0r8qu_XnaYlIg,isotropic,1234,17,0,0,15.679995,36.1773,17.0360,0.038075,fullframe,published,100,8.0
zurich_query_-m5K41q4X0r8qu_XnaYlIg,geoshield_published_fullframe,1234,9,0,1,15.680000,36.1773,10.3645,0.000190,fullframe,published,100,8.0
amman_query_0rJM3ZzX3JzTTpl0GCia8w,clean,1234,504,0,0,0.000000,138.1308,0.0000,0.000358,fullframe,published,100,8.0
amman_query_0rJM3ZzX3JzTTpl0GCia8w,isotropic,1234,467,0,0,15.680000,36.1773,16.7567,0.011865,fullframe,published,100,8.0
amman_query_0rJM3ZzX3JzTTpl0GCia8w,geoshield_published_fullframe,1234,495,0,0,15.679997,36.1773,9.7586,0.000092,fullframe,published,100,8.0
boston_query_-Jix8HM-vXTXdWrXQwVvQw,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.019298,fullframe,published,100,8.0
boston_query_-Jix8HM-vXTXdWrXQwVvQw,isotropic,1234,4,1,1,15.680000,36.1773,16.9237,0.032628,fullframe,published,100,8.0
boston_query_-Jix8HM-vXTXdWrXQwVvQw,geoshield_published_fullframe,1234,5,1,1,15.680000,36.1773,9.6464,0.009326,fullframe,published,100,8.0
cph_query_-FLAkBWjfrY2RcqaQ-LgmQ,clean,1234,4,1,1,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
cph_query_-FLAkBWjfrY2RcqaQ-LgmQ,isotropic,1234,3,1,1,15.679998,36.1773,16.6075,0.000212,fullframe,published,100,8.0
cph_query_-FLAkBWjfrY2RcqaQ-LgmQ,geoshield_published_fullframe,1234,1,1,1,15.680000,36.1773,9.7608,0.000000,fullframe,published,100,8.0
london_query_-cAVonhAOLeSK7tfil0ceg,clean,1234,28,0,0,0.000000,138.1308,0.0000,0.030669,fullframe,published,100,8.0
london_query_-cAVonhAOLeSK7tfil0ceg,isotropic,1234,35,0,0,15.679996,36.1773,16.9616,0.039535,fullframe,published,100,8.0
london_query_-cAVonhAOLeSK7tfil0ceg,geoshield_published_fullframe,1234,46,0,0,15.679997,36.1773,9.8774,0.015262,fullframe,published,100,8.0
manila_query_-LBCdeO8C8kj5IjX1m3XTA,clean,1234,164,0,0,0.000000,138.1308,0.0000,0.001074,fullframe,published,100,8.0
manila_query_-LBCdeO8C8kj5IjX1m3XTA,isotropic,1234,143,0,0,15.679998,36.1773,16.7845,0.016211,fullframe,published,100,8.0
manila_query_-LBCdeO8C8kj5IjX1m3XTA,geoshield_published_fullframe,1234,230,0,0,15.680000,36.1773,9.4721,0.000396,fullframe,published,100,8.0
nairobi_query_1YjlKCdHNgoQBY8yOFqlmw,clean,1234,4,1,1,0.000000,138.1308,0.0000,0.043582,fullframe,published,100,8.0
nairobi_query_1YjlKCdHNgoQBY8yOFqlmw,isotropic,1234,3,1,1,15.679997,36.1773,17.0191,0.044878,fullframe,published,100,8.0
nairobi_query_1YjlKCdHNgoQBY8yOFqlmw,geoshield_published_fullframe,1234,15,0,0,15.679997,36.1773,10.0838,0.020144,fullframe,published,100,8.0
toronto_query_-B-3B3MjxX0UdrDIo-8kmA,clean,1234,10,0,1,0.000000,138.1308,0.0000,0.007335,fullframe,published,100,8.0
toronto_query_-B-3B3MjxX0UdrDIo-8kmA,isotropic,1234,25,0,0,15.679998,36.1773,16.7800,0.017323,fullframe,published,100,8.0
toronto_query_-B-3B3MjxX0UdrDIo-8kmA,geoshield_published_fullframe,1234,17,0,0,15.679997,36.1773,9.3409,0.003575,fullframe,published,100,8.0
zurich_query_-nhCCSRwlsxqJsUbzqZvCQ,clean,1234,867,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
zurich_query_-nhCCSRwlsxqJsUbzqZvCQ,isotropic,1234,766,0,0,15.679998,36.1773,16.6155,0.000911,fullframe,published,100,8.0
zurich_query_-nhCCSRwlsxqJsUbzqZvCQ,geoshield_published_fullframe,1234,584,0,0,15.679998,36.1773,9.4784,0.000000,fullframe,published,100,8.0
amman_query_12LbsAl_T_jgw2JHgbR5ng,clean,1234,447,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
amman_query_12LbsAl_T_jgw2JHgbR5ng,isotropic,1234,534,0,0,15.679997,36.1773,16.6103,0.000336,fullframe,published,100,8.0
amman_query_12LbsAl_T_jgw2JHgbR5ng,geoshield_published_fullframe,1234,116,0,0,15.680000,36.1773,9.9761,0.000000,fullframe,published,100,8.0
boston_query_-Jv7RF27BSJIV-gqOI7KxZ,clean,1234,31,0,0,0.000000,138.1308,0.0000,0.159185,fullframe,published,100,8.0
boston_query_-Jv7RF27BSJIV-gqOI7KxZ,isotropic,1234,37,0,0,15.680000,36.1773,18.2642,0.165571,fullframe,published,100,8.0
boston_query_-Jv7RF27BSJIV-gqOI7KxZ,geoshield_published_fullframe,1234,41,0,0,15.680000,36.1773,9.8463,0.071897,fullframe,published,100,8.0
cph_query_-GVbOpzggFXAot0UyKhx2g,clean,1234,5,1,1,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
cph_query_-GVbOpzggFXAot0UyKhx2g,isotropic,1234,5,1,1,15.679998,36.1773,16.6165,0.000868,fullframe,published,100,8.0
cph_query_-GVbOpzggFXAot0UyKhx2g,geoshield_published_fullframe,1234,6,0,1,15.680000,36.1773,10.0541,0.000000,fullframe,published,100,8.0
london_query_-dHWRapn57-l_kynPnun3Q,clean,1234,16,0,0,0.000000,138.1308,0.0000,0.003630,fullframe,published,100,8.0
london_query_-dHWRapn57-l_kynPnun3Q,isotropic,1234,7,0,1,15.679998,36.1773,16.6522,0.005382,fullframe,published,100,8.0
london_query_-dHWRapn57-l_kynPnun3Q,geoshield_published_fullframe,1234,5,1,1,15.680000,36.1773,9.0930,0.001676,fullframe,published,100,8.0
manila_query_-MH02w7P6jmmqnoUdL-55Q,clean,1234,20,0,0,0.000000,138.1308,0.0000,0.008154,fullframe,published,100,8.0
manila_query_-MH02w7P6jmmqnoUdL-55Q,isotropic,1234,53,0,0,15.680001,36.1773,16.8033,0.021067,fullframe,published,100,8.0
manila_query_-MH02w7P6jmmqnoUdL-55Q,geoshield_published_fullframe,1234,50,0,0,15.680000,36.1773,10.1801,0.004346,fullframe,published,100,8.0
nairobi_query_1Z__CFelPzXEI1IEu_8QJw,clean,1234,348,0,0,0.000000,138.1308,0.0000,0.004856,fullframe,published,100,8.0
nairobi_query_1Z__CFelPzXEI1IEu_8QJw,isotropic,1234,327,0,0,15.680001,36.1773,16.8034,0.018414,fullframe,published,100,8.0
nairobi_query_1Z__CFelPzXEI1IEu_8QJw,geoshield_published_fullframe,1234,577,0,0,15.680000,36.1773,9.7733,0.002154,fullframe,published,100,8.0
toronto_query_-B136fRwqMBMXoc03yy-PQ,clean,1234,2,1,1,0.000000,138.1308,0.0000,0.011475,fullframe,published,100,8.0
toronto_query_-B136fRwqMBMXoc03yy-PQ,isotropic,1234,1,1,1,15.679997,36.1773,16.8307,0.023649,fullframe,published,100,8.0
toronto_query_-B136fRwqMBMXoc03yy-PQ,geoshield_published_fullframe,1234,2,1,1,15.679997,36.1773,9.8615,0.006098,fullframe,published,100,8.0
zurich_query_-tYWpAACOq7RfVvZJ-BAcQ,clean,1234,354,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
zurich_query_-tYWpAACOq7RfVvZJ-BAcQ,isotropic,1234,431,0,0,15.679997,36.1773,16.6050,0.000016,fullframe,published,100,8.0
zurich_query_-tYWpAACOq7RfVvZJ-BAcQ,geoshield_published_fullframe,1234,178,0,0,15.679997,36.1773,9.6340,0.000000,fullframe,published,100,8.0
amman_query_1HafWFxuyylXLnDzCoapDA,clean,1234,283,0,0,0.000000,138.1308,0.0000,0.000005,fullframe,published,100,8.0
amman_query_1HafWFxuyylXLnDzCoapDA,isotropic,1234,460,0,0,15.680000,36.1773,16.6156,0.000890,fullframe,published,100,8.0
amman_query_1HafWFxuyylXLnDzCoapDA,geoshield_published_fullframe,1234,251,0,0,15.679998,36.1773,9.8083,0.000000,fullframe,published,100,8.0
boston_query_-Kg6j3FKy26wYRLBkE_dFQ,clean,1234,17,0,0,0.000000,138.1308,0.0000,0.015408,fullframe,published,100,8.0
boston_query_-Kg6j3FKy26wYRLBkE_dFQ,isotropic,1234,27,0,0,15.680000,36.1773,16.8695,0.027262,fullframe,published,100,8.0
boston_query_-Kg6j3FKy26wYRLBkE_dFQ,geoshield_published_fullframe,1234,62,0,0,15.679997,36.1773,10.1344,0.006798,fullframe,published,100,8.0
cph_query_-G_OOR1_yAfdfgnlKYNKnQ,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000439,fullframe,published,100,8.0
cph_query_-G_OOR1_yAfdfgnlKYNKnQ,isotropic,1234,1,1,1,15.680001,36.1773,16.6629,0.005414,fullframe,published,100,8.0
cph_query_-G_OOR1_yAfdfgnlKYNKnQ,geoshield_published_fullframe,1234,1,1,1,15.680000,36.1773,9.6437,0.000250,fullframe,published,100,8.0
london_query_-dZ1k85FDVdFSbcG6_ECOA,clean,1234,4,1,1,0.000000,138.1308,0.0000,0.033849,fullframe,published,100,8.0
london_query_-dZ1k85FDVdFSbcG6_ECOA,isotropic,1234,9,0,1,15.680002,36.1773,16.9864,0.051134,fullframe,published,100,8.0
london_query_-dZ1k85FDVdFSbcG6_ECOA,geoshield_published_fullframe,1234,8,0,1,15.680001,36.1773,10.3181,0.016992,fullframe,published,100,8.0
manila_query_-MKMMHEd33H1_45AJ8B5AA,clean,1234,4,1,1,0.000000,138.1308,0.0000,0.011892,fullframe,published,100,8.0
manila_query_-MKMMHEd33H1_45AJ8B5AA,isotropic,1234,7,0,1,15.679995,36.1773,17.1768,0.053206,fullframe,published,100,8.0
manila_query_-MKMMHEd33H1_45AJ8B5AA,geoshield_published_fullframe,1234,2,1,1,15.680000,36.1773,10.2254,0.005924,fullframe,published,100,8.0
nairobi_query_20W8wyVhxSIpj4ekTP7ezw,clean,1234,118,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
nairobi_query_20W8wyVhxSIpj4ekTP7ezw,isotropic,1234,74,0,0,15.680000,36.1773,16.6130,0.000602,fullframe,published,100,8.0
nairobi_query_20W8wyVhxSIpj4ekTP7ezw,geoshield_published_fullframe,1234,92,0,0,15.680000,36.1773,9.5775,0.000000,fullframe,published,100,8.0
toronto_query_-BTAllhGXYkM_JsKwxUFMg,clean,1234,416,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
toronto_query_-BTAllhGXYkM_JsKwxUFMg,isotropic,1234,189,0,0,15.679997,36.1773,16.6635,0.004791,fullframe,published,100,8.0
toronto_query_-BTAllhGXYkM_JsKwxUFMg,geoshield_published_fullframe,1234,153,0,0,15.679997,36.1773,10.7271,0.000000,fullframe,published,100,8.0
zurich_query_-uQ-4tnYcOJ9WPXRG-ou3w,clean,1234,362,0,0,0.000000,138.1308,0.0000,0.024599,fullframe,published,100,8.0
zurich_query_-uQ-4tnYcOJ9WPXRG-ou3w,isotropic,1234,384,0,0,15.680001,36.1773,17.0159,0.042453,fullframe,published,100,8.0
zurich_query_-uQ-4tnYcOJ9WPXRG-ou3w,geoshield_published_fullframe,1234,412,0,0,15.679997,36.1773,9.9319,0.013059,fullframe,published,100,8.0
amman_query_1IWpn2b6V75KvNFoTU8UOQ,clean,1234,41,0,0,0.000000,138.1308,0.0000,0.000038,fullframe,published,100,8.0
amman_query_1IWpn2b6V75KvNFoTU8UOQ,isotropic,1234,25,0,0,15.679998,36.1773,16.6464,0.003966,fullframe,published,100,8.0
amman_query_1IWpn2b6V75KvNFoTU8UOQ,geoshield_published_fullframe,1234,3,1,1,15.680000,36.1773,9.6174,0.000005,fullframe,published,100,8.0
boston_query_-LPTAIN0lPGriKBtXoH5Mg,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000266,fullframe,published,100,8.0
boston_query_-LPTAIN0lPGriKBtXoH5Mg,isotropic,1234,1,1,1,15.679997,36.1773,16.6625,0.004986,fullframe,published,100,8.0
boston_query_-LPTAIN0lPGriKBtXoH5Mg,geoshield_published_fullframe,1234,1,1,1,15.679998,36.1773,9.9888,0.000130,fullframe,published,100,8.0
cph_query_-Gsj5kZ1V6uLXFxzeI7G2Q,clean,1234,144,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
cph_query_-Gsj5kZ1V6uLXFxzeI7G2Q,isotropic,1234,145,0,0,15.679997,36.1773,16.6067,0.000103,fullframe,published,100,8.0
cph_query_-Gsj5kZ1V6uLXFxzeI7G2Q,geoshield_published_fullframe,1234,315,0,0,15.679998,36.1773,9.6420,0.000000,fullframe,published,100,8.0
london_query_-dp5VWHVq4LzwLgq7y7yhw,clean,1234,151,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
london_query_-dp5VWHVq4LzwLgq7y7yhw,isotropic,1234,134,0,0,15.680000,36.1773,16.6200,0.001194,fullframe,published,100,8.0
london_query_-dp5VWHVq4LzwLgq7y7yhw,geoshield_published_fullframe,1234,196,0,0,15.680001,36.1773,9.9692,0.000000,fullframe,published,100,8.0
manila_query_-N4wDG2Fhm38ZVy0hGp8_A,clean,1234,140,0,0,0.000000,138.1308,0.0000,0.000418,fullframe,published,100,8.0
manila_query_-N4wDG2Fhm38ZVy0hGp8_A,isotropic,1234,136,0,0,15.679998,36.1773,16.6360,0.002691,fullframe,published,100,8.0
manila_query_-N4wDG2Fhm38ZVy0hGp8_A,geoshield_published_fullframe,1234,96,0,0,15.679997,36.1773,9.6682,0.000152,fullframe,published,100,8.0
nairobi_query_2CNtCHy0TUbebdEFLYNrIQ,clean,1234,7,0,1,0.000000,138.1308,0.0000,0.062435,fullframe,published,100,8.0
nairobi_query_2CNtCHy0TUbebdEFLYNrIQ,isotropic,1234,6,0,1,15.680000,36.1773,17.2344,0.067562,fullframe,published,100,8.0
nairobi_query_2CNtCHy0TUbebdEFLYNrIQ,geoshield_published_fullframe,1234,2,1,1,15.680001,36.1773,9.8236,0.028358,fullframe,published,100,8.0
toronto_query_-Cdr8zjFdZw7nzz8_rwM4w,clean,1234,256,0,0,0.000000,138.1308,0.0000,0.000076,fullframe,published,100,8.0
toronto_query_-Cdr8zjFdZw7nzz8_rwM4w,isotropic,1234,247,0,0,15.680000,36.1773,16.6187,0.001438,fullframe,published,100,8.0
toronto_query_-Cdr8zjFdZw7nzz8_rwM4w,geoshield_published_fullframe,1234,243,0,0,15.680000,36.1773,9.7982,0.000038,fullframe,published,100,8.0
zurich_query_0247N-PdpG4_iueC_9_G4g,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.005675,fullframe,published,100,8.0
zurich_query_0247N-PdpG4_iueC_9_G4g,isotropic,1234,1,1,1,15.679998,36.1773,17.0271,0.040929,fullframe,published,100,8.0
zurich_query_0247N-PdpG4_iueC_9_G4g,geoshield_published_fullframe,1234,1,1,1,15.679997,36.1773,10.2992,0.002772,fullframe,published,100,8.0
amman_query_1Nmy4JnYnb5zA_JmbkDWBQ,clean,1234,542,0,0,0.000000,138.1308,0.0000,0.000065,fullframe,published,100,8.0
amman_query_1Nmy4JnYnb5zA_JmbkDWBQ,isotropic,1234,900,0,0,15.680001,36.1773,16.6148,0.000922,fullframe,published,100,8.0
amman_query_1Nmy4JnYnb5zA_JmbkDWBQ,geoshield_published_fullframe,1234,740,0,0,15.679998,36.1773,10.0110,0.000005,fullframe,published,100,8.0
boston_query_-Lu6tv4tCQMDsXtxLtxMzQ,clean,1234,364,0,0,0.000000,138.1308,0.0000,0.001546,fullframe,published,100,8.0
boston_query_-Lu6tv4tCQMDsXtxLtxMzQ,isotropic,1234,421,0,0,15.680000,36.1773,16.7322,0.012321,fullframe,published,100,8.0
boston_query_-Lu6tv4tCQMDsXtxLtxMzQ,geoshield_published_fullframe,1234,337,0,0,15.679997,36.1773,9.7262,0.000537,fullframe,published,100,8.0
cph_query_-HqO0GfYTRx5TzfB_6mTqA,clean,1234,101,0,0,0.000000,138.1308,0.0000,0.000624,fullframe,published,100,8.0
cph_query_-HqO0GfYTRx5TzfB_6mTqA,isotropic,1234,105,0,0,15.680001,36.1773,16.6489,0.003819,fullframe,published,100,8.0
cph_query_-HqO0GfYTRx5TzfB_6mTqA,geoshield_published_fullframe,1234,63,0,0,15.679997,36.1773,9.6465,0.000391,fullframe,published,100,8.0
london_query_-izmF6OCR-aIZLVQbzDbLQ,clean,1234,8,0,1,0.000000,138.1308,0.0000,0.000369,fullframe,published,100,8.0
london_query_-izmF6OCR-aIZLVQbzDbLQ,isotropic,1234,10,0,1,15.679998,36.1773,16.6514,0.004481,fullframe,published,100,8.0
london_query_-izmF6OCR-aIZLVQbzDbLQ,geoshield_published_fullframe,1234,1,1,1,15.680000,36.1773,9.5670,0.000130,fullframe,published,100,8.0
manila_query_-P2actpgy_mRkcbLVKBjkQ,clean,1234,15,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
manila_query_-P2actpgy_mRkcbLVKBjkQ,isotropic,1234,8,0,1,15.679997,36.1773,16.6872,0.006836,fullframe,published,100,8.0
manila_query_-P2actpgy_mRkcbLVKBjkQ,geoshield_published_fullframe,1234,1,1,1,15.679998,36.1773,10.3334,0.000000,fullframe,published,100,8.0
nairobi_query_2OfDNnR5st7y8-O2ibiklQ,clean,1234,103,0,0,0.000000,138.1308,0.0000,0.014117,fullframe,published,100,8.0
nairobi_query_2OfDNnR5st7y8-O2ibiklQ,isotropic,1234,129,0,0,15.680000,36.1773,16.7766,0.017307,fullframe,published,100,8.0
nairobi_query_2OfDNnR5st7y8-O2ibiklQ,geoshield_published_fullframe,1234,28,0,0,15.680000,36.1773,10.2049,0.005897,fullframe,published,100,8.0
toronto_query_-DB8UBv2Rg4kTi6HTqrhOw,clean,1234,72,0,0,0.000000,138.1308,0.0000,0.000510,fullframe,published,100,8.0
toronto_query_-DB8UBv2Rg4kTi6HTqrhOw,isotropic,1234,188,0,0,15.680000,36.1773,16.7150,0.010352,fullframe,published,100,8.0
toronto_query_-DB8UBv2Rg4kTi6HTqrhOw,geoshield_published_fullframe,1234,147,0,0,15.680000,36.1773,9.9904,0.000250,fullframe,published,100,8.0
zurich_query_046U_rtFmS-pAuZF-Zba0Q,clean,1234,8,0,1,0.000000,138.1308,0.0000,0.017410,fullframe,published,100,8.0
zurich_query_046U_rtFmS-pAuZF-Zba0Q,isotropic,1234,7,0,1,15.679997,36.1773,17.2099,0.060059,fullframe,published,100,8.0
zurich_query_046U_rtFmS-pAuZF-Zba0Q,geoshield_published_fullframe,1234,1,1,1,15.680001,36.1773,10.3001,0.007671,fullframe,published,100,8.0
amman_query_1Tf2dWuS4el8fREHH1_k0w,clean,1234,13,0,0,0.000000,138.1308,0.0000,0.000016,fullframe,published,100,8.0
amman_query_1Tf2dWuS4el8fREHH1_k0w,isotropic,1234,33,0,0,15.680001,36.1773,16.6136,0.000776,fullframe,published,100,8.0
amman_query_1Tf2dWuS4el8fREHH1_k0w,geoshield_published_fullframe,1234,246,0,0,15.680001,36.1773,10.3136,0.000005,fullframe,published,100,8.0
boston_query_-N2T2kBE4uG56LTsyCQPJg,clean,1234,437,0,0,0.000000,138.1308,0.0000,0.003657,fullframe,published,100,8.0
boston_query_-N2T2kBE4uG56LTsyCQPJg,isotropic,1234,436,0,0,15.679998,36.1773,16.7812,0.018229,fullframe,published,100,8.0
boston_query_-N2T2kBE4uG56LTsyCQPJg,geoshield_published_fullframe,1234,509,0,0,15.679997,36.1773,10.3269,0.001579,fullframe,published,100,8.0
cph_query_-I7HyKa_KIzMp2uMsvqUAg,clean,1234,14,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
cph_query_-I7HyKa_KIzMp2uMsvqUAg,isotropic,1234,24,0,0,15.679997,36.1773,16.6087,0.000255,fullframe,published,100,8.0
cph_query_-I7HyKa_KIzMp2uMsvqUAg,geoshield_published_fullframe,1234,28,0,0,15.679997,36.1773,9.7327,0.000000,fullframe,published,100,8.0
london_query_-kd8SHN5N5wLOpzEu10rfQ,clean,1234,36,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
london_query_-kd8SHN5N5wLOpzEu10rfQ,isotropic,1234,33,0,0,15.679997,36.1773,16.6082,0.000201,fullframe,published,100,8.0
london_query_-kd8SHN5N5wLOpzEu10rfQ,geoshield_published_fullframe,1234,24,0,0,15.679997,36.1773,9.8496,0.000000,fullframe,published,100,8.0
manila_query_-PR9Q6-AlT31oRE_Ep_fnQ,clean,1234,288,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
manila_query_-PR9Q6-AlT31oRE_Ep_fnQ,isotropic,1234,87,0,0,15.679997,36.1773,16.6773,0.006174,fullframe,published,100,8.0
manila_query_-PR9Q6-AlT31oRE_Ep_fnQ,geoshield_published_fullframe,1234,87,0,0,15.679997,36.1773,10.1876,0.000000,fullframe,published,100,8.0
nairobi_query_2QtumRO8ayl5p_Jb-rhTZQ,clean,1234,11,0,0,0.000000,138.1308,0.0000,0.000553,fullframe,published,100,8.0
nairobi_query_2QtumRO8ayl5p_Jb-rhTZQ,isotropic,1234,18,0,0,15.679997,36.1773,16.6636,0.005490,fullframe,published,100,8.0
nairobi_query_2QtumRO8ayl5p_Jb-rhTZQ,geoshield_published_fullframe,1234,89,0,0,15.680000,36.1773,10.0996,0.000119,fullframe,published,100,8.0
toronto_query_-Dr7KE__egl6kS-yslctCg,clean,1234,72,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
toronto_query_-Dr7KE__egl6kS-yslctCg,isotropic,1234,93,0,0,15.679998,36.1773,16.6051,0.000027,fullframe,published,100,8.0
toronto_query_-Dr7KE__egl6kS-yslctCg,geoshield_published_fullframe,1234,77,0,0,15.680000,36.1773,9.6267,0.000000,fullframe,published,100,8.0
zurich_query_08U3p7js9TCivpCfLs0ZIw,clean,1234,14,0,0,0.000000,138.1308,0.0000,0.071446,fullframe,published,100,8.0
zurich_query_08U3p7js9TCivpCfLs0ZIw,isotropic,1234,13,0,0,15.680001,36.1773,17.5889,0.100971,fullframe,published,100,8.0
zurich_query_08U3p7js9TCivpCfLs0ZIw,geoshield_published_fullframe,1234,19,0,0,15.680000,36.1773,9.7837,0.037191,fullframe,published,100,8.0
amman_query_1TysYQA0N2AnJ5lzQWP07w,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.004590,fullframe,published,100,8.0
amman_query_1TysYQA0N2AnJ5lzQWP07w,isotropic,1234,1,1,1,15.679997,36.1773,16.6557,0.005816,fullframe,published,100,8.0
amman_query_1TysYQA0N2AnJ5lzQWP07w,geoshield_published_fullframe,1234,18,0,0,15.680000,36.1773,9.8959,0.002295,fullframe,published,100,8.0
boston_query_-NRCmKPnLW6ukq5fovMufw,clean,1234,153,0,0,0.000000,138.1308,0.0000,0.002610,fullframe,published,100,8.0
boston_query_-NRCmKPnLW6ukq5fovMufw,isotropic,1234,167,0,0,15.680001,36.1773,16.7353,0.013091,fullframe,published,100,8.0
boston_query_-NRCmKPnLW6ukq5fovMufw,geoshield_published_fullframe,1234,275,0,0,15.680000,36.1773,9.7125,0.001101,fullframe,published,100,8.0
cph_query_-I8EyCiw4PS74_uGuMqUYQ,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
cph_query_-I8EyCiw4PS74_uGuMqUYQ,isotropic,1234,1,1,1,15.680000,36.1773,16.7233,0.010064,fullframe,published,100,8.0
cph_query_-I8EyCiw4PS74_uGuMqUYQ,geoshield_published_fullframe,1234,1,1,1,15.680000,36.1773,9.8520,0.000000,fullframe,published,100,8.0
london_query_-qvarKx0xtSTs0tnxDE0oQ,clean,1234,77,0,0,0.000000,138.1308,0.0000,0.000016,fullframe,published,100,8.0
london_query_-qvarKx0xtSTs0tnxDE0oQ,isotropic,1234,72,0,0,15.680000,36.1773,16.6208,0.001432,fullframe,published,100,8.0
london_query_-qvarKx0xtSTs0tnxDE0oQ,geoshield_published_fullframe,1234,804,0,0,15.680002,36.1773,9.5191,0.000011,fullframe,published,100,8.0
manila_query_-Qc1bZWefrpkNPZ60zZS5Q,clean,1234,5,1,1,0.000000,138.1308,0.0000,0.004004,fullframe,published,100,8.0
manila_query_-Qc1bZWefrpkNPZ60zZS5Q,isotropic,1234,12,0,0,15.680000,36.1773,16.8703,0.024257,fullframe,published,100,8.0
manila_query_-Qc1bZWefrpkNPZ60zZS5Q,geoshield_published_fullframe,1234,56,0,0,15.680000,36.1773,9.8697,0.001948,fullframe,published,100,8.0
nairobi_query_2RQpcoZ0MfOmswdfhpjw4g,clean,1234,75,0,0,0.000000,138.1308,0.0000,0.039806,fullframe,published,100,8.0
nairobi_query_2RQpcoZ0MfOmswdfhpjw4g,isotropic,1234,87,0,0,15.680000,36.1773,16.9698,0.039768,fullframe,published,100,8.0
nairobi_query_2RQpcoZ0MfOmswdfhpjw4g,geoshield_published_fullframe,1234,315,0,0,15.679998,36.1773,10.4902,0.017990,fullframe,published,100,8.0
