query_id,condition,serialisation,seed,eval_backbone,linf_projection,release_gain,max_abs_delta_prescale,mse_prescale,max_abs_delta_float,mse_float,clipped_frac_float,max_abs_delta_decoded,mse_decoded,bytes,top1,top5,top10,rank_of_positive
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction,png,1234,resnet18,16.0,0.5740420465268867,16.00000762939453,47.58377456665039,9.184677124023438,15.680000305175781,0.0,9.683036804199219,15.766057014465332,111283,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction,jpeg95,1234,resnet18,16.0,0.5740420465268867,16.00000762939453,47.58377456665039,9.184677124023438,15.680000305175781,0.0,18.868423461914062,15.681793212890625,36356,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction,jpeg75,1234,resnet18,16.0,0.5740420465268867,16.00000762939453,47.58377456665039,9.184677124023438,15.680000305175781,0.0,36.767852783203125,18.134876251220703,12321,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction_eot,float,1234,resnet18,16.0,0.5358660050077414,16.00000762939453,54.60520935058594,8.573860168457031,15.680000305175781,0.0,8.573860168457031,15.680000305175781,0,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction_eot,png,1234,resnet18,16.0,0.5358660050077414,16.00000762939453,54.60520935058594,8.573860168457031,15.680000305175781,0.0,9.07366943359375,15.767045021057129,110127,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction_eot,jpeg95,1234,resnet18,16.0,0.5358660050077414,16.00000762939453,54.60520935058594,8.573860168457031,15.680000305175781,0.0,19.029022216796875,15.481710433959961,35021,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction_eot,jpeg75,1234,resnet18,16.0,0.5358660050077414,16.00000762939453,54.60520935058594,8.573860168457031,15.680000305175781,0.0,33.747772216796875,19.271780014038086,12376,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,isotropic,float,1234,resnet18,,3.97245825530507,4.663774490356445,0.9964643716812134,18.526649475097656,15.679998397827148,0.0030978734139353037,18.526649475097656,15.679998397827148,0,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,isotropic,png,1234,resnet18,,3.97245825530507,4.663774490356445,0.9964643716812134,18.526649475097656,15.679998397827148,0.0030978734139353037,18.765625,15.759794235229492,115563,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,isotropic,jpeg95,1234,resnet18,,3.97245825530507,4.663774490356445,0.9964643716812134,18.526649475097656,15.679998397827148,0.0030978734139353037,23.267860412597656,18.40947914123535,42229,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,isotropic,jpeg75,1234,resnet18,,3.97245825530507,4.663774490356445,0.9964643716812134,18.526649475097656,15.679998397827148,0.0030978734139353037,34.252197265625,13.890398979187012,11764,1.0,1.0,1.0,1
cph_query_--FyHVca3HP-QgUmcAvToA,direction,float,1234,resnet18,16.0,0.5945229079614125,16.00000762939453,44.36177062988281,9.512371063232422,15.680000305175781,0.0,9.512371063232422,15.680000305175781,0,0.0,0.0,0.0,95
cph_query_--FyHVca3HP-QgUmcAvToA,direction,png,1234,resnet18,16.0,0.5945229079614125,16.00000762939453,44.36177062988281,9.512371063232422,15.680000305175781,0.0,10.011428833007812,15.761153221130371,109195,0.0,0.0,0.0,95
cph_query_--FyHVca3HP-QgUmcAvToA,direction,jpeg95,1234,resnet18,16.0,0.5945229079614125,16.00000762939453,44.36177062988281,9.512371063232422,15.680000305175781,0.0,19.21999740600586,16.03600311279297,35313,0.0,0.0,0.0,81
cph_query_--FyHVca3HP-QgUmcAvToA,direction,jpeg75,1234,resnet18,16.0,0.5945229079614125,16.00000762939453,44.36177062988281,9.512371063232422,15.680000305175781,0.0,34.87501525878906,16.22054672241211,11033,0.0,0.0,0.0,88
cph_query_--FyHVca3HP-QgUmcAvToA,direction_eot,float,1234,resnet18,16.0,0.5668060461015482,16.00000762939453,48.806488037109375,9.068901062011719,15.680002212524414,0.0,9.068901062011719,15.680002212524414,0,0.0,0.0,0.0,108
cph_query_--FyHVca3HP-QgUmcAvToA,direction_eot,png,1234,resnet18,16.0,0.5668060461015482,16.00000762939453,48.806488037109375,9.068901062011719,15.680002212524414,0.0,9.56500244140625,15.767268180847168,108823,0.0,0.0,0.0,103
cph_query_--FyHVca3HP-QgUmcAvToA,direction_eot,jpeg95,1234,resnet18,16.0,0.5668060461015482,16.00000762939453,48.806488037109375,9.068901062011719,15.680002212524414,0.0,18.98499298095703,15.813010215759277,34529,0.0,0.0,0.0,89
